ID,Rep,Name,Value,Promoter,Context,Gene.type.integer,Promoter.integer
545,MA37,HR5.IE1.KSV40,14.04771,Hr5,Kozak_SV40,1,9
546,MA37,HR5.IE1.KSV40,17.0605,Hr5,Kozak_SV40,1,9
547,MA37,HR5.IE1.KSV40,14.82792,Hr5,Kozak_SV40,1,9
548,MA37,HR5.IE1.KSV40,9.88273,Hr5,Kozak_SV40,1,9
549,MA37,HR5.IE1.KSV40,7.145472,Hr5,Kozak_SV40,1,9
550,MA37,HR5.IE1.KSV40,8.548473,Hr5,Kozak_SV40,1,9
551,MA37,HR5.IE1.KSV40,3.949538,Hr5,Kozak_SV40,1,9
552,MA37,HR5.IE1.KSV40,13.44838,Hr5,Kozak_SV40,1,9
553,MA30,HR5.IE1.BLK10,3.461014,Hr5,Bom_K10,3,9
554,MA30,HR5.IE1.BLK10,5.085463,Hr5,Bom_K10,3,9
555,MA30,HR5.IE1.BLK10,4.259518,Hr5,Bom_K10,3,9
556,MA30,HR5.IE1.BLK10,3.728629,Hr5,Bom_K10,3,9
557,MA30,HR5.IE1.BLK10,2.915965,Hr5,Bom_K10,3,9
558,MA30,HR5.IE1.BLK10,3.555744,Hr5,Bom_K10,3,9
559,MA30,HR5.IE1.BLK10,3.603942,Hr5,Bom_K10,3,9
560,MA30,HR5.IE1.BLK10,3.001921,Hr5,Bom_K10,3,9
561,MA34,HR5.IE1.BLK10,4.577145,Hr5,Bom_K10,3,9
562,MA34,HR5.IE1.BLK10,5.969047,Hr5,Bom_K10,3,9
563,MA34,HR5.IE1.BLK10,5.320446,Hr5,Bom_K10,3,9
564,MA34,HR5.IE1.BLK10,5.664804,Hr5,Bom_K10,3,9
565,MA34,HR5.IE1.BLK10,6.836278,Hr5,Bom_K10,3,9
566,MA34,HR5.IE1.BLK10,6.01223,Hr5,Bom_K10,3,9
567,MA34,HR5.IE1.BLK10,5.949104,Hr5,Bom_K10,3,9
568,MA34,HR5.IE1.BLK10,6.973163,Hr5,Bom_K10,3,9
569,MA37,HR5.IE1.BLK10,5.078211,Hr5,Bom_K10,3,9
570,MA37,HR5.IE1.BLK10,5.444153,Hr5,Bom_K10,3,9
571,MA37,HR5.IE1.BLK10,3.544595,Hr5,Bom_K10,3,9
572,MA37,HR5.IE1.BLK10,2.58747,Hr5,Bom_K10,3,9
573,MA37,HR5.IE1.BLK10,2.877627,Hr5,Bom_K10,3,9
574,MA37,HR5.IE1.BLK10,3.785799,Hr5,Bom_K10,3,9
575,MA37,HR5.IE1.BLK10,4.172283,Hr5,Bom_K10,3,9
576,MA37,HR5.IE1.BLK10,3.925348,Hr5,Bom_K10,3,9
577,MA30,HR5.IE1.LP10,16.40379,Hr5,Lep_P10,2,9
578,MA30,HR5.IE1.LP10,21.39223,Hr5,Lep_P10,2,9
579,MA30,HR5.IE1.LP10,19.64585,Hr5,Lep_P10,2,9
580,MA30,HR5.IE1.LP10,25.4049,Hr5,Lep_P10,2,9
581,MA30,HR5.IE1.LP10,16.65704,Hr5,Lep_P10,2,9
582,MA30,HR5.IE1.LP10,21.7684,Hr5,Lep_P10,2,9
583,MA30,HR5.IE1.LP10,14.32701,Hr5,Lep_P10,2,9
584,MA30,HR5.IE1.LP10,17.28633,Hr5,Lep_P10,2,9
585,MA34,HR5.IE1.LP10,18.49845,Hr5,Lep_P10,2,9
586,MA34,HR5.IE1.LP10,22.68639,Hr5,Lep_P10,2,9
587,MA34,HR5.IE1.LP10,31.89775,Hr5,Lep_P10,2,9
588,MA34,HR5.IE1.LP10,24.82728,Hr5,Lep_P10,2,9
589,MA34,HR5.IE1.LP10,26.68334,Hr5,Lep_P10,2,9
590,MA34,HR5.IE1.LP10,30.59623,Hr5,Lep_P10,2,9
591,MA34,HR5.IE1.LP10,25.94806,Hr5,Lep_P10,2,9
592,MA34,HR5.IE1.LP10,50.22185,Hr5,Lep_P10,2,9
593,MA37,HR5.IE1.LP10,33.59641,Hr5,Lep_P10,2,9
594,MA37,HR5.IE1.LP10,35.46597,Hr5,Lep_P10,2,9
595,MA37,HR5.IE1.LP10,27.50745,Hr5,Lep_P10,2,9
596,MA37,HR5.IE1.LP10,29.50874,Hr5,Lep_P10,2,9
597,MA37,HR5.IE1.LP10,19.288,Hr5,Lep_P10,2,9
598,MA37,HR5.IE1.LP10,31.26564,Hr5,Lep_P10,2,9
599,MA37,HR5.IE1.LP10,16.38348,Hr5,Lep_P10,2,9
600,MA37,HR5.IE1.LP10,21.70011,Hr5,Lep_P10,2,9
